Rainfall_ID,Station,State,District LGD Code,District,Latitude,Longitude,Date,Daily_Rainfall_mm,Max_Hourly_Rainfall_mm,Rainfall_Readings
1134,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-05-20,4.0,2.0,2
1135,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-05-20,0.5,0.5,1
1136,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-05-20,1.0,0.5,2
1137,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-05-21,4.0,1.0,4
1138,Almora_1,Uttarakhand,45,Almora,29.59631389,79.65005556,2023-05-21,2.5,2.5,1
1139,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-05-21,1.0,0.5,2
1140,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-05-21,0.5,0.5,1
1141,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-05-21,2.0,1.0,2
1142,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-05-21,10.0,2.0,5
1143,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-05-21,2.0,0.5,4
1144,Virbhadra,Uttarakhand,52,PAURI GARHWAL,30.07444444,78.29047222,2023-05-21,0.5,0.5,1
1145,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2023-05-21,2.0,1.0,2
1146,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-05-21,5.0,5.0,1
1147,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-05-23,6.5,1.5,5
1148,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-05-23,34.5,5.5,9
1149,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2023-05-23,18.5,10.0,2
1150,Khanpur_5,Uttarakhand,50,Haridwar,29.641375,78.00678611,2023-05-23,8.5,4.5,2
1151,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2023-05-23,19.0,12.0,2
1152,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2023-05-23,5.0,3.0,2
1153,Virbhadra,Uttarakhand,52,PAURI GARHWAL,30.07444444,78.29047222,2023-05-23,11.0,6.0,2
1154,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-05-23,4.0,2.0,2
1155,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-05-23,4.0,2.5,2
1156,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2023-05-23,20.5,20.5,1
1157,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-05-24,12.0,2.0,6
1158,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-05-24,14.5,2.5,6
1159,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-05-24,9.5,2.0,5
1160,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-05-24,47.0,6.0,8
1161,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-05-24,1.0,0.5,2
1162,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-05-24,33.0,5.0,7
1163,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2023-05-24,61.0,10.5,6
1164,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2023-05-24,6.0,1.0,9
1165,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2023-05-24,46.0,11.5,4
1166,Khanpur_5,Uttarakhand,50,Haridwar,29.641375,78.00678611,2023-05-24,40.0,5.0,8
1167,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2023-05-24,96.0,12.0,8
1168,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2023-05-24,28.0,3.5,8
1169,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-05-24,16.0,2.5,7
1170,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2023-05-24,1.5,0.5,3
1171,Virbhadra,Uttarakhand,52,PAURI GARHWAL,30.07444444,78.29047222,2023-05-24,49.0,7.0,7
1172,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-05-24,1.5,0.5,3
1173,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2023-05-24,0.5,0.5,1
1174,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-05-24,20.5,2.5,9
1175,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2023-05-24,3.0,0.5,6
1176,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2023-05-24,4.0,0.5,8
1177,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2023-05-24,42.5,5.5,8
1178,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2023-05-24,198.5,25.0,8
1179,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-05-26,4.5,1.5,3
1180,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-05-26,1.5,0.5,3
1181,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-05-26,4.0,0.5,8
1182,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-05-26,13.0,6.5,2
1183,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-05-26,1.5,0.5,3
1184,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-05-26,21.0,10.5,2
1185,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2023-05-26,3.0,1.5,2
1186,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-05-26,7.5,7.5,1
1187,Virbhadra,Uttarakhand,52,PAURI GARHWAL,30.07444444,78.29047222,2023-05-26,1.5,0.5,3
1188,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-05-26,0.5,0.5,1
1189,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2023-05-26,2.0,1.0,2
1190,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-05-26,33.0,11.0,3
1191,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2023-05-26,4.5,0.5,9
1192,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2023-05-26,64.0,31.0,6
1193,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-05-27,4.0,0.5,8
1194,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-05-27,1.5,0.5,3
1195,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-05-27,1.0,0.5,2
1196,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-05-27,1.0,0.5,2
1197,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-05-27,3.5,0.5,7
1198,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2023-05-27,26.0,24.5,4
1199,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-05-27,0.5,0.5,1
1200,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2023-05-27,1.5,0.5,3
1201,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2023-05-27,1.0,0.5,2
1202,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2023-05-27,3.5,0.5,7
1203,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2023-05-27,2.0,0.5,4
1204,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-05-29,26.0,5.0,10
1205,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-05-29,10.5,1.5,8
1206,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-05-29,14.5,2.0,8
1207,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-05-29,4.0,0.5,8
1208,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-05-29,208.5,17.5,14
1209,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2023-05-29,5.0,2.5,2
1210,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-05-29,3.0,0.5,6
1211,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-05-29,1.0,0.5,2
1212,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-05-29,38.0,4.5,9
1213,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-05-30,25.0,5.0,5
1214,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-05-30,7.5,1.5,5
1215,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-05-30,10.0,2.0,5
1216,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-05-30,2.5,0.5,5
1217,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-05-30,89.0,18.0,5
1218,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2023-05-30,1.5,0.5,3
1219,Khanpur_5,Uttarakhand,50,Haridwar,29.641375,78.00678611,2023-05-30,20.5,6.0,4
1220,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2023-05-30,6.0,2.0,3
1221,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2023-05-30,15.5,3.5,5
1222,Virbhadra,Uttarakhand,52,PAURI GARHWAL,30.07444444,78.29047222,2023-05-30,16.5,1.5,12
1223,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-05-30,5.0,4.0,3
1224,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-05-30,0.5,0.5,1
1225,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-05-30,18.5,6.0,10
1226,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-05-31,35.0,2.5,14
1227,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-05-31,20.5,1.5,14
1228,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-05-31,15.0,1.5,12
1229,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-05-31,136.5,12.5,13
1230,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-05-31,3.5,0.5,7
1231,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-05-31,13.5,1.0,14
1232,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2023-05-31,2.0,0.5,4
1233,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2023-05-31,4.5,0.5,9
1234,Khanpur_5,Uttarakhand,50,Haridwar,29.641375,78.00678611,2023-05-31,3.5,0.5,7
1235,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2023-05-31,4.0,0.5,8
1236,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-05-31,2.0,1.0,3
1237,Virbhadra,Uttarakhand,52,PAURI GARHWAL,30.07444444,78.29047222,2023-05-31,142.5,16.5,18
1238,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-05-31,358.5,60.5,16
1239,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2023-05-31,3.5,0.5,7
1240,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-06-01,20.0,2.5,8
1241,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-06-01,12.0,1.5,8
1242,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-01,9.0,1.5,6
1243,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-01,100.0,12.5,8
1244,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-01,3.5,0.5,7
1245,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-01,10.5,1.0,13
1246,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2023-06-01,2.0,0.5,4
1247,Khanpur_5,Uttarakhand,50,Haridwar,29.641375,78.00678611,2023-06-01,4.0,0.5,8
1248,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2023-06-01,4.0,0.5,8
1249,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-01,5.5,1.5,5
1250,Virbhadra,Uttarakhand,52,PAURI GARHWAL,30.07444444,78.29047222,2023-06-01,132.0,16.5,8
1251,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-06-01,1.0,0.5,2
1252,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-06-01,484.0,60.5,8
1253,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2023-06-01,4.0,0.5,8
1254,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-06-03,1.5,0.5,3
1255,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-06-03,10.0,1.5,9
1256,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-03,2.0,0.5,4
1257,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2023-06-03,1.5,0.5,3
1258,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-03,2.5,0.5,5
1259,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-03,1.5,0.5,3
1260,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-06-03,49.5,16.5,3
1261,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-03,7.0,3.5,2
1262,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-06-03,3.5,0.5,7
1263,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-06-03,2.0,1.0,2
1264,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-06-04,8.0,1.0,8
1265,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-04,3.5,0.5,7
1266,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-04,4.0,0.5,8
1267,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-06-04,3.0,0.5,6
1268,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-06-05,3.5,1.0,5
1269,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-06-05,13.0,3.5,5
1270,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-05,2.5,1.0,3
1271,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-05,1.0,0.5,2
1272,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-05,1.5,0.5,3
1273,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-06-05,2.5,0.5,5
1274,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-06-06,75.0,9.0,11
1275,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-06-06,14.0,3.5,10
1276,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-06,2.0,1.0,2
1277,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-06,1.5,0.5,3
1278,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-06,27.5,4.0,7
1279,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-06-06,3.0,1.0,3
1280,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2023-06-06,1.5,0.5,3
1281,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2023-06-06,1.5,0.5,3
1282,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2023-06-06,1.0,0.5,2
1283,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2023-06-06,18.0,6.0,3
1284,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2023-06-06,3.0,1.0,3
1285,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-06,12.0,1.5,10
1286,Virbhadra,Uttarakhand,52,PAURI GARHWAL,30.07444444,78.29047222,2023-06-06,1.5,0.5,3
1287,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-06-06,1.0,0.5,2
1288,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-06,1.0,0.5,2
1289,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2023-06-06,37.5,12.5,3
1290,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-06-07,81.0,9.0,9
1291,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-06-07,4.5,0.5,9
1292,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2023-06-07,2.0,0.5,4
1293,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-07,3.0,0.5,6
1294,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-07,36.0,4.0,9
1295,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-07,13.5,1.5,9
1296,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-07,2.5,0.5,5
1297,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-08,1.0,1.0,1
1298,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-08,8.0,2.0,4
1299,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2023-06-08,10.5,2.0,12
1300,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-08,5.5,0.5,11
1301,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-08,6.0,1.5,4
1302,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-08,5.5,0.5,11
1303,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-06-08,4.0,4.0,1
1304,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-09,6.0,2.0,3
1305,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2023-06-09,6.0,2.0,3
1306,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-09,1.5,0.5,3
1307,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-09,4.5,1.5,3
1308,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-09,0.5,0.5,1
1309,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-09,0.5,0.5,1
1310,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2023-06-09,3.0,0.5,6
1311,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-10,2.0,2.0,1
1312,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2023-06-10,4.0,0.5,8
1313,Chandranagar_1,Uttarakhand,54,Rudraprayag,30.41541667,79.06208333,2023-06-10,16.5,16.5,1
1314,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-06-12,3.0,1.0,3
1315,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-06-12,32.5,6.5,5
1316,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-12,7.0,1.5,5
1317,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-12,5.5,1.0,6
1318,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-12,1.5,0.5,3
1319,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-06-12,14.0,3.0,5
1320,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-12,3.5,0.5,7
1321,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-06-13,59.5,6.5,11
1322,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-13,11.5,1.5,8
1323,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-13,11.0,1.0,14
1324,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-13,2.5,0.5,5
1325,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-13,69.0,11.0,7
1326,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-06-13,24.0,3.0,8
1327,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-13,1.5,0.5,3
1328,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-13,4.0,0.5,8
1329,Chandranagar_1,Uttarakhand,54,Rudraprayag,30.41541667,79.06208333,2023-06-13,67.0,13.5,7
1330,Sonprayag_1,Uttarakhand,54,Rudraprayag,30.63547222,78.99941667,2023-06-13,32.5,8.0,5
1331,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-06-14,15.0,2.5,6
1332,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-14,7.5,1.5,5
1333,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-14,8.5,5.5,7
1334,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2023-06-14,7.0,3.5,2
1335,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-14,1.5,0.5,3
1336,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-14,88.5,11.0,9
1337,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-14,3.0,0.5,6
1338,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-14,2.5,0.5,5
1339,Chandranagar_1,Uttarakhand,54,Rudraprayag,30.41541667,79.06208333,2023-06-14,91.0,13.5,8
1340,Sonprayag_1,Uttarakhand,54,Rudraprayag,30.63547222,78.99941667,2023-06-14,54.0,8.0,8
1341,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-15,28.5,5.5,17
1342,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2023-06-15,14.0,3.5,4
1343,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-15,30.0,7.5,4
1344,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-15,8.0,0.5,16
1345,Chandranagar_1,Uttarakhand,54,Rudraprayag,30.41541667,79.06208333,2023-06-15,20.0,5.0,4
1346,Sonprayag_1,Uttarakhand,54,Rudraprayag,30.63547222,78.99941667,2023-06-15,9.0,3.0,3
1347,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-16,2.0,0.5,4
1348,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-16,0.5,0.5,1
1349,Chandranagar_1,Uttarakhand,54,Rudraprayag,30.41541667,79.06208333,2023-06-16,5.0,3.0,2
1350,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2023-06-17,4.5,1.5,3
1351,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-17,0.5,0.5,1
1352,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-06-17,20.5,3.5,6
1353,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-17,1.5,0.5,3
1354,Chandranagar_1,Uttarakhand,54,Rudraprayag,30.41541667,79.06208333,2023-06-17,19.5,6.5,3
1355,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-06-18,0.5,0.5,1
1356,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-06-19,1.0,0.5,2
1357,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-19,8.0,1.5,9
1358,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2023-06-19,11.5,2.0,8
1359,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-06-19,4.0,0.5,8
1360,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2023-06-19,3.0,1.0,3
1361,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2023-06-19,33.0,16.5,2
1362,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2023-06-19,4.5,1.5,3
1363,Khanpur_5,Uttarakhand,50,Haridwar,29.641375,78.00678611,2023-06-19,1.5,0.5,3
1364,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2023-06-19,13.5,4.5,3
1365,Gola_1,Uttarakhand,51,Nainital,29.27136111,79.54743333,2023-06-19,1.5,0.5,3
1366,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2023-06-19,8.5,1.0,9
1367,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-06-19,3.0,0.5,6
1368,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-06-19,3.5,1.0,6
1369,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2023-06-19,453.5,453.5,1
1370,Chandranagar_1,Uttarakhand,54,Rudraprayag,30.41541667,79.06208333,2023-06-19,1.5,0.5,3
1371,Sonprayag_1,Uttarakhand,54,Rudraprayag,30.63547222,78.99941667,2023-06-19,10.0,4.5,6
1372,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2023-06-19,1.5,0.5,3
1373,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2023-06-19,1.5,0.5,3
1374,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2023-06-20,18.0,2.0,9
1375,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2023-06-20,16.5,2.5,8
